student_id,grade,age,gender,race_latinx,race_black,race_amerind,race_white,race_asian,race_other,race_none,parent_1,parent_2,school_adults_value,feel_safer_clear,feel_safer_punish,feel_safer_security,feel_safer_consistent,feel_safer_leaders,feel_safer_relats,feel_safer_counselor,feel_safer_team,feel_safer_other,feel_safer_training,feel_safer_clear_rank,feel_safer_punish_rank,feel_safer_consistent_rank,feel_safer_security_rank,feel_safer_training_rank,feel_safer_leaders_rank,feel_safer_relats_rank,feel_safer_team_rank,feel_safer_counselor_rank,feel_safer_other_rank,parent_qual,sm_none,sm_age,adults_worry,sm_ever_made_mean,sm_ever_stalker,sm_ever_bad_post,sm_ever_got_mean,sm_ever_trouble,sm_ever_stalked,tell_friend,tell_teacher,tell_counselor,tell_parent,tell_principal,tell_family,tell_other,tell_no_one,school_values_red,sm_more_helpful_red,bully,sm_less_real_r,qual,support_score,belong_score,sm_platforms,sm_attitude_score,p_safety_score,e_safety_score,parent_support_score,school_support_score,sm_help_score,sm_concern_score,discrimination,school_rules
5705,11,17,Male,0,0,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),I'm not sure,Caring,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,12,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,happy,3.625,3,0.4,1.2,4,4,1.25,1.25,3.888888888888889,2.125,1.8888888888888888,4.111111111111111
5706,6,12,Female,1,0,0,0,0,0,0,Two-year degree (like an associate's degree or trade school degree),"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Arts,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,10,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1.111111111,1,ach,2.75,2.272727272727273,0.5,1.2,4,3.857142857142857,3,1,4.888888888888889,1.875,1.3333333333333333,4.222222222222222
5707,8,14,Female,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,13,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,2.111111111,2,happy,3.125,2.272727272727273,0.1,2,3.7142857142857144,1.8571428571428572,1.75,1,4.888888888888889,3.25,2.888888888888889,3.5555555555555554
5710,8,14,Female,0,0,0,0,0,0,0,High school or GED,High school or GED,Academics,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,ach,0,13,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1.333333333,1,ach,3,2.5454545454545454,0.2,1.6,3.5714285714285716,3.7142857142857144,1.125,1.75,3.4444444444444446,2.375,1.6666666666666667,2.888888888888889
5711,11,16,Male,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,happy,0,13,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1.555555556,2,ach,3.875,2.727272727272727,0.4,2,4,4,1.25,1.125,4.777777777777778,2.125,2.2222222222222223,4.555555555555555
5713,6,12,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Caring,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,care,0,10,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,care,3.875,2.727272727272727,0.1,1.4,3.857142857142857,4,2,1.125,1.3333333333333333,2.75,1.2222222222222223,4.777777777777778
5714,8,13,Female,0,0,0,1,0,0,0,Finished a four-year college,Two-year degree (like an associate's degree or trade school degree),Academics,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,3,0,0,0,0,happy,0,11,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1.555555556,2,ach,3.75,2.727272727272727,0.5,1.6,4,3.5714285714285716,2.625,1,4.222222222222222,4.125,1.2222222222222223,4.777777777777778
5715,6,11,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,1,0,0,0,care,1,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2.111111111,1,happy,3.375,2.1818181818181817,0,1.4,2.857142857142857,2.5714285714285716,2.375,1,3,3,2.111111111111111,3.7777777777777777
5717,6,12,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1.666666667,1,happy,3.25,2.909090909090909,0.2,1.2,3.142857142857143,3,1.75,1.75,4,3.125,2.2222222222222223,5
5718,6,11,Male,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,0,1,0,1,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,ach,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.111111111,1,care,3.125,1.8181818181818181,0.1,1,3.142857142857143,2.142857142857143,1.625,1.375,3.111111111111111,2.25,2.4444444444444446,3.111111111111111
5719,8,14,Male,0,1,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),Two-year degree (like an associate's degree or trade school degree),Caring,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,3,0,ach,0,13,3,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1.666666667,1,happy,3.875,2.727272727272727,0.2,1.6,3.2857142857142856,3.857142857142857,2.875,2.375,3.2222222222222223,3.375,2.7777777777777777,3.6666666666666665
5720,6,12,Female,0,0,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),Two-year degree (like an associate's degree or trade school degree),Academics,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,2,0,0,1,0,ach,0,9,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1.111111111,1,ach,3,2.1818181818181817,0.3,1.2,2.857142857142857,3.2857142857142856,2,1.125,3.7777777777777777,3.75,2.6666666666666665,2.888888888888889
5721,11,17,Female,0,0,0,1,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,2,0,0,1,0,ach,0,13,2,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,ach,4.5,3.1818181818181817,0.3,1.4,4,4,2.125,1.5,3.888888888888889,2.5,1.1111111111111112,4.444444444444445
5723,8,14,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,13,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.333333333,1,happy,1.875,2.6363636363636362,0.2,1.6,3.142857142857143,2.857142857142857,2,1.125,3,3.625,2,3.5555555555555554
5724,8,14,Male,0,0,0,1,0,0,0,Two-year degree (like an associate's degree or trade school degree),I'm not sure,Academics,0,1,0,1,0,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,ach,0,13,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2.777777778,1,happy,2.5,2.1818181818181817,0.4,1.2,2,1.8571428571428572,1.625,1.125,4.111111111111111,3.75,2.4444444444444446,2.5555555555555554
5727,8,14,Male,0,0,0,1,0,0,0,Some college (they went to a four-year college but didn't finish),Finished a four-year college,Academics,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,2,0,0,0,1,happy,0,11,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1.555555556,1,happy,2.375,2.909090909090909,0.4,1.4,3.4285714285714284,3.5714285714285716,2.25,1.375,2.888888888888889,2.375,2.111111111111111,3.5555555555555554
5728,6,11,Female,0,0,0,0,0,0,1,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",I'm not sure,Academics,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,1,2,0,happy,0,11,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,2.777777778,1,ach,3.125,2.3636363636363638,0.4,1.6,2.2857142857142856,2.857142857142857,1.625,1.25,3.888888888888889,3.375,3.4444444444444446,3.4444444444444446
5729,11,16,Male,0,0,0,1,0,0,0,Finished a four-year college,Two-year degree (like an associate's degree or trade school degree),Caring,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,0,0,ach,0,12,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2.111111111,1,care,4,2.090909090909091,0.1,1.2,4,3.142857142857143,1.125,1.25,2.5555555555555554,1.75,2,3.7777777777777777
5730,8,13,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,3,0,happy,0,9,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1.444444444,1,happy,3.875,2.8181818181818183,0.3,1,4,3.5714285714285716,2.125,2,2.7777777777777777,3.125,2.111111111111111,4.444444444444445
5731,8,14,Male,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,ach,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.222222222,2,happy,1.875,2.4545454545454546,0,1.6,4,4,1,1,3.7777777777777777,1.625,1.3333333333333333,3.888888888888889
5732,8,13,I choose not to identify.,0,0,0,0,1,0,0,Some college (they went to a four-year college but didn't finish),Two-year degree (like an associate's degree or trade school degree),Caring,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,happy,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,ach,3,2.727272727272727,0.6,1.4,3,2.142857142857143,2.75,1.375,4.222222222222222,1.375,3.5555555555555554,2.7777777777777777
5733,6,11,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ach,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.333333333,2,ach,3.625,2.727272727272727,0,1.8,3.4285714285714284,2.2857142857142856,1,1.375,4.888888888888889,3,2.2222222222222223,4.333333333333333
5734,8,13,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,ach,0,8,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1.777777778,1,happy,3.75,2.6363636363636362,0.3,1.4,4,3.4285714285714284,1.625,1,2.888888888888889,1.625,1.1111111111111112,3.5555555555555554
5735,8,13,Male,1,0,0,0,0,0,0,High school or GED,Less than high school,Athletics,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,3,0,0,1,ach,0,12,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1.111111111,1,ach,2.25,2.5454545454545454,0.3,1.6,4,3.7142857142857144,1.375,1.75,3.111111111111111,3.25,2,3.888888888888889
5736,6,12,Male,0,0,0,1,0,0,0,High school or GED,Two-year degree (like an associate's degree or trade school degree),Academics,1,1,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,ach,0,10,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1.444444444,2,ach,2.75,2.1818181818181817,0.6,1.6,2.5714285714285716,2.2857142857142856,1.25,1.5,2.5555555555555554,2.625,2.7777777777777777,3.5555555555555554
5737,6,11,Female,0,0,0,0,0,1,0,Some college (they went to a four-year college but didn't finish),Finished a four-year college,Other,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,3,0,1,ach,0,9,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1.666666667,1,care,3.75,2.6363636363636362,0.3,1.4,3.2857142857142856,3.2857142857142856,2.125,1.5,4.777777777777778,4.25,1.6666666666666667,4
5738,6,12,Female,0,0,0,1,0,0,0,Less than high school,Less than high school,Other,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,3,happy,0,12,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,2,care,4.375,3.1818181818181817,0.5,1.6,4,4,2.875,2,4.333333333333333,1.75,1,5
5739,8,14,Male,0,0,0,1,0,0,0,High school or GED,Some college (they went to a four-year college but didn't finish),Academics,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,happy,0,10,3,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,2.222222222,1,ach,3.375,2.3636363636363638,0.4,1.2,3.7142857142857144,3.7142857142857144,1.875,1.5,3.6666666666666665,3.75,2.888888888888889,4
5740,8,14,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,3,1,0,happy,0,12,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,happy,3.625,2.6363636363636362,0.3,1.2,3.857142857142857,3.857142857142857,1.875,1.5,4.777777777777778,4.25,1.2222222222222223,4.555555555555555
5741,8,14,Female,0,0,0,0,0,0,1,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",I'm not sure,Academics,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,0,0,ach,0,10,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1.222222222,1,ach,2.75,2.5454545454545454,0.2,1.2,3.142857142857143,2.857142857142857,1.875,2,3.5555555555555554,2.75,2.111111111111111,3.3333333333333335
5744,6,11,Male,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,0,0,happy,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,happy,4,2.727272727272727,0.1,1,3.2857142857142856,3.4285714285714284,1.5,1,1,1,1.4444444444444444,4.333333333333333
5745,8,14,Female,0,0,0,0,1,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Two-year degree (like an associate's degree or trade school degree),Caring,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,3,0,happy,0,9,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1.444444444,1,care,3.375,3.090909090909091,0.5,1.6,4,3.857142857142857,2.625,2.75,4.777777777777778,1.625,1.5555555555555556,4.666666666666667
5746,11,16,Male,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,3,0,0,happy,0,12,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.444444444,1,care,3.75,3.1818181818181817,0.5,1.6,3.4285714285714284,3,1.5,1,4,2.875,3.111111111111111,3.5555555555555554
5747,6,11,Male,0,0,0,0,0,0,1,I'm not sure,I'm not sure,Other,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,care,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1.333333333,1,care,3.875,2.6363636363636362,0,1.4,3.2857142857142856,4,2,1,4.222222222222222,2.75,1.3333333333333333,4.444444444444445
5748,8,14,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Academics,1,1,0,1,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,happy,0,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,ach,3.625,2.4545454545454546,0.1,1.8,3.857142857142857,4,1,1.5,3.5555555555555554,2.625,1.2222222222222223,4.666666666666667
5749,8,14,Male,0,0,0,1,0,0,0,Less than high school,Less than high school,Academics,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,3,0,1,0,happy,1,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,happy,3.25,3,0.1,1.2,3.4285714285714284,2,1.75,2,3.7777777777777777,3.625,1.5555555555555556,4.111111111111111
5750,6,11,Male,0,0,0,0,0,0,1,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,care,0,10,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,ach,3.75,2.727272727272727,0.1,1.2,2.857142857142857,1,3,3,4.222222222222222,4.125,1,4.333333333333333
5751,6,11,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,3,2,0,0,care,1,12,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1.222222222,1,care,3.5,2.8181818181818183,0,1.2,4,3.2857142857142856,1,1.25,1,1,1,4.666666666666667
5752,7,13,Female,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,happy,0,11,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,2.444444444,1,happy,3.75,2.6363636363636362,0.4,1.2,1.8571428571428572,1,2,2,5,3.625,3.888888888888889,3.3333333333333335
5753,7,13,Male,1,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Caring,0,1,1,0,0,0,0,1,0,0,0,2,0,3,0,0,0,1,0,0,ach,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.222222222,1,ach,3.125,2.6363636363636362,0.1,1.2,3.4285714285714284,3.4285714285714284,1.125,2,1,1,1.7777777777777777,4.222222222222222
5754,7,12,Female,0,0,0,0,1,0,0,Finished a four-year college,I'm not sure,Academics,0,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,2,0,0,ach,0,11,3,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1.111111111,1,ach,3.375,2.6363636363636362,0.4,1.2,3.4285714285714284,2.857142857142857,1.75,1.75,4.444444444444445,2,1.3333333333333333,4
5755,7,12,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Two-year degree (like an associate's degree or trade school degree),Caring,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,3,0,happy,0,9,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3.333333333,2,ach,3.375,2.4545454545454546,0.4,2,2.7142857142857144,1.4285714285714286,1.875,1.125,5,4.375,2.6666666666666665,2.111111111111111
5756,7,12,Male,0,0,0,0,0,0,1,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ach,0,12,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1.222222222,1,happy,3.5,1.9090909090909092,0.2,1.4,3.7142857142857144,3.5714285714285716,1.25,2,4.333333333333333,3.875,1,4
5757,7,13,Male,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,0,0,2,0,ach,0,11,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1.222222222,1,happy,3.5,2.4545454545454546,0.1,1,3.7142857142857144,3.4285714285714284,1,2,1.7777777777777777,1.375,1,3.888888888888889
5758,7,12,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,1,1,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,ach,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.222222222,1,ach,3.125,2.6363636363636362,0.4,1.2,3,3.142857142857143,2.125,1.125,3.111111111111111,3.125,2.888888888888889,3.3333333333333335
5759,7,12,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)","Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,3,0,0,1,0,ach,1,0,3,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,ach,4.125,3.1818181818181817,0,1.2,4,4,1,2.25,4.111111111111111,3.75,1,5
5760,7,12,Male,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,2,1,0,0,happy,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,ach,3.25,2.5454545454545454,0.3,1,4,4,1,1,3.4444444444444446,2.625,1.1111111111111112,4
5761,7,12,Female,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Caring,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,2,0,happy,0,11,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1.555555556,1,ach,3.25,2.3636363636363638,0.5,1.2,3.142857142857143,2.857142857142857,3,2.25,4.555555555555555,2.375,2.111111111111111,3.6666666666666665
5762,7,12,Male,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",I'm not sure,Other,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,1,ach,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.666666667,1,happy,3.75,2.272727272727273,0.1,1,3,2.7142857142857144,1.625,1,1.5555555555555556,2.75,2.888888888888889,3.6666666666666665
5763,7,13,Female,0,0,0,1,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Caring,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,2,happy,0,12,2,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1.555555556,1,care,3.625,2.090909090909091,0.5,1,3.4285714285714284,3.5714285714285716,2,2,2.2222222222222223,3.875,2.4444444444444446,3.888888888888889
5764,7,13,Female,0,0,0,1,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Academics,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,3,0,1,0,0,care,0,11,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1.555555556,1,happy,3,2.6363636363636362,0.2,1.2,3.4285714285714284,3.5714285714285716,1.5,1,1,1.5,2.5555555555555554,4.111111111111111
5765,7,13,Female,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Academics,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,2,care,0,10,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,2,1,happy,3.375,2.5454545454545454,0.2,1.2,2.857142857142857,3.4285714285714284,1.625,1.125,1,3.125,2.6666666666666665,3.6666666666666665
5766,7,13,Female,1,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Caring,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,3,0,ach,0,10,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1.333333333,1,happy,3,2.5454545454545454,0.4,1.2,3.7142857142857144,3.2857142857142856,1.75,1.25,4,4,1.3333333333333333,3.888888888888889
5767,7,13,Male,0,0,0,0,1,0,0,I'm not sure,I'm not sure,Academics,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,2,1,0,0,happy,0,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2.555555556,1,happy,3.125,2.4545454545454546,0.1,1,2.857142857142857,2.857142857142857,2,1,3.3333333333333335,2.375,2.7777777777777777,2.888888888888889
5768,7,13,I choose not to identify.,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",I'm not sure,Other,1,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,2,0,happy,0,11,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1.555555556,2,happy,2.625,2.5454545454545454,0.4,2,3,3,1.375,1.625,4.555555555555555,2.875,2.6666666666666665,3.4444444444444446
5769,7,13,Female,1,0,0,1,0,0,0,I'm not sure,I'm not sure,Academics,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,care,0,10,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,ach,2.75,2.4545454545454546,0.1,1.6,4,4,1.125,1.25,3.3333333333333335,2.875,2.7777777777777777,4.666666666666667
5770,7,13,Female,0,0,0,1,0,0,0,Finished a four-year college,Finished a four-year college,Caring,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0,ach,0,12,3,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1.111111111,1,happy,4.125,3.090909090909091,0.1,1,3.2857142857142856,3.2857142857142856,2,2,3.3333333333333335,3.75,2.111111111111111,4.777777777777778
5771,6,12,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Caring,1,1,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,ach,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,2,ach,3.5,2.272727272727273,0.1,1.6,3.7142857142857144,3.2857142857142856,1.25,2,3.888888888888889,2.625,2.3333333333333335,3.5555555555555554
5772,7,13,Female,0,0,1,1,0,0,0,Finished a four-year college,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Other,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,happy,0,10,2,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1.333333333,1,happy,3.625,3.090909090909091,0.2,1.4,3.5714285714285716,3.7142857142857144,2.5,1.75,4.888888888888889,2.5,1.6666666666666667,4.444444444444445
5774,7,12,Female,0,0,0,1,0,0,0,I'm not sure,I'm not sure,Other,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,3,happy,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,ach,3.875,3,0.5,1.4,4,3.5714285714285716,1.5,1,4.777777777777778,3.625,1,4.666666666666667
5775,7,12,Female,0,0,0,1,0,0,0,"Finished a graduate degree (like a master's degree, PhD, MD, or a law degree)",Finished a four-year college,Other,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,3,0,happy,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,happy,3.625,3.1818181818181817,0.5,1.6,3.5714285714285716,3.5714285714285716,2.375,1,4.333333333333333,2.375,1,3.888888888888889
5776,6,11,Male,0,0,0,1,0,1,0,Finished a four-year college,Some college (they went to a four-year college but didn't finish),Academics,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ach,0,11,2,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1.555555556,2,ach,3,2.6363636363636362,0.2,1.4,3.2857142857142856,3.2857142857142856,1.625,1.5,4.111111111111111,3.625,1.8888888888888888,3.5555555555555554
